index,Artist,Playlist AVG Release Time,Instagram Link,Artists Spotify Link,Career Started,Number of Tracks,Instagram Subscribers,Monthly Listeners,Time Since Latest Release,Average Release Time IG,AVG Release Time Artist,Playlist Description,Playlists Likes,Average Comments,Artist AVG Release,Playlist Link,Popularity Index,Artist Inside,AVG Release Time Per Track Artist,Average Likes,AVG listeners playlist,Number of artists in playlist
0,LOVNIS,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,0.0,3.0
1,ULITKA,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,0.0,3.0
2,Mark Loughrey,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,0.0,3.0
3469,Ponte Pilas,395.4468054149948,https://instagram.com/anticorpos,https://open.spotify.com/artist/4kmKLPOpbqW94KzLZRE3s1,3471.0,25.0,-1.0,814.0,1019.4709936819445,0.0,1188.6666666666667,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,5,Anti-Corpos,138.0,,230779.10901001113,2697.0
3470,Ponte Pilas,395.4468054149948,No Instagram,https://open.spotify.com/artist/4nZIpprPGQmOEECVZ8VDIT,4620.0,42.0,-1.0,128199.99999999999,215.47102111878473,-1.0,1068.3,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,-1.0,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,36,Matanza,110.0,-1.0,230779.10901001113,2697.0
3471,Ponte Pilas,395.4468054149948,https://instagram.com/alarmsignal_official,https://open.spotify.com/artist/4nzhet9DcBOP8xN3kHXB4Z,6793.0,128.0,-1.0,53500.0,137.47105045818287,0.0,912.5,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,33,Alarmsignal,53.0,,230779.10901001113,2697.0
3472,Ponte Pilas,395.4468054149948,https://instagram.com/Waiomusic,https://open.spotify.com/artist/2EX1sx6sqnVUndanhxi33Y,4557.0,59.0,-1.0,89300.0,263.4711229523611,0.0,196.4,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,31,WAIO,77.0,,230779.10901001113,2697.0
3473,Ponte Pilas,395.4468054149948,https://instagram.com/brigade_international,https://open.spotify.com/artist/01fvPLDc345ENWorJWLqV4,2549.0,64.0,-1.0,49800.0,56.4711711934838,0.0,143.94736842105263,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,26,Brigade,39.0,,230779.10901001113,2697.0
3474,Ponte Pilas,395.4468054149948,https://instagram.com/felixraphaelmusic/,https://open.spotify.com/artist/4nknUpUYu4baxWwkunq81Z,1940.0,152.0,-1.0,275500.0,11.471233991932872,0.0,38.46478873239437,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,39,Felix Raphael,12.0,,230779.10901001113,2697.0
3475,Ponte Pilas,395.4468054149948,https://instagram.com/monkyman_music,https://open.spotify.com/artist/1OZYsEHLgv8uRLvMAywgod,1334.0,77.0,-1.0,76500.0,67.47127327106482,0.0,182.1578947368421,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,33,MONKYMAN,17.0,,230779.10901001113,2697.0
3476,Ponte Pilas,395.4468054149948,https://instagram.com/bookashade,https://open.spotify.com/artist/2CKaDZ1Yo8YnWega9IeUzB,7099.0,453.0,-1.0,1200000.0,4.471353170694444,0.0,184.1504424778761,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,51,Booka Shade,15.0,,230779.10901001113,2697.0
3477,Ponte Pilas,395.4468054149948,No Instagram,https://open.spotify.com/artist/6QgaOiDAm1OEBbT67G4Uk7,1481.0,35.0,-1.0,259.0,188.47138710087964,-1.0,825.75,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,-1.0,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,1,Forbidden Wizards,42.0,-1.0,230779.10901001113,2697.0
3478,Ponte Pilas,395.4468054149948,https://instagram.com/jenny_pepps/,https://open.spotify.com/artist/7fJUcAJob4ZeiGIQDkw6RP,200.0,7.0,-1.0,107.0,158.47141066097223,0.0,21.0,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,1,Jenny Pepps,28.0,,230779.10901001113,2697.0
3479,Ponte Pilas,395.4468054149948,No Instagram,https://open.spotify.com/artist/76D0zsqtvhiPFrmPMf9CwY,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,-1.0,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,11,Natan Goferman,0.0,-1.0,230779.10901001113,2697.0
3480,Ponte Pilas,395.4468054149948,https://instagram.com/djhornhaut/,https://open.spotify.com/artist/4kBXV5Vxo2IKvk2iIwTLEx,3400.0,102.0,-1.0,29800.0,88.47145562993056,0.0,666.5,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,25,DJ Hornhaut,33.0,,230779.10901001113,2697.0
3481,Ponte Pilas,395.4468054149948,https://instagram.com/donvtello808,https://open.spotify.com/artist/3dX0Nt3h9LJyAQ6LDYPkWl,2291.0,139.0,-1.0,46300.0,81.47150750049768,0.0,169.11111111111111,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,32,Donvtello,16.0,,230779.10901001113,2697.0
3482,Ponte Pilas,395.4468054149948,https://instagram.com/tanukichi_sound,https://open.spotify.com/artist/23vallNaMILMOgxcCYcuGP,2286.0,61.0,-1.0,74400.0,81.47155104841436,0.0,235.61904761904762,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,31,Tanukichi,37.0,,230779.10901001113,2697.0
3483,Ponte Pilas,395.4468054149948,https://instagram.com/lunalakeband,https://open.spotify.com/artist/4JMlFYMrd73dQpvttZ9hJI,1635.0,10.0,-1.0,7000.0,662.4715911793866,0.0,966.0,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,13,Luna Lake,163.0,,230779.10901001113,2697.0
3484,Ponte Pilas,395.4468054149948,https://instagram.com/connycallsshotgun,https://open.spotify.com/artist/4KBi0XchUE2c3JiGON6Okm,1796.0,88.0,-1.0,314600.0,4.4716475658680555,0.0,92.02941176470588,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,43,CONNY,20.0,,230779.10901001113,2697.0
3485,Ponte Pilas,395.4468054149948,No Instagram,https://open.spotify.com/artist/4ulc2OL493K5H9HcalHOtB,3319.0,66.0,-1.0,4400.0,88.47169776140046,-1.0,149.3421052631579,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,-1.0,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,12,Greenwolve,50.0,-1.0,230779.10901001113,2697.0
3486,Ponte Pilas,395.4468054149948,https://instagram.com/hounah__/,https://open.spotify.com/artist/0PIZ47nbgysyW0xLdD1kEC,719.0,27.0,-1.0,1100.0,270.47172235185184,0.0,90.33333333333333,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,4,Hounah,26.0,,230779.10901001113,2697.0
3487,Ponte Pilas,395.4468054149948,https://instagram.com/julia_mestre/,https://open.spotify.com/artist/1FnGKreDca8xq3juSi5hAE,2370.0,46.0,-1.0,374800.0,118.47175887971065,0.0,385.0769230769231,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,51,Julia Mestre,51.0,,230779.10901001113,2697.0
3488,Ponte Pilas,395.4468054149948,https://instagram.com/mono_nikitaman/,https://open.spotify.com/artist/0tgeIciWi8X9H6taJYRu0o,6504.0,146.0,-1.0,121400.0,543.4717979937847,0.0,771.0,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,38,Mono &amp; Nikitaman,44.0,,230779.10901001113,2697.0
3489,Ponte Pilas,395.4468054149948,https://instagram.com/nze_nze_,https://open.spotify.com/artist/0TMwghiSRda3MvsPlPBks1,760.0,9.0,-1.0,863.0,291.47183656162036,0.0,469.0,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,4,NZE NZE,84.0,,230779.10901001113,2697.0
3490,Ponte Pilas,395.4468054149948,No Instagram,https://open.spotify.com/artist/5hVTldEbkFCQJXEpfGThxu,1817.0,13.0,-1.0,296.0,494.4718621959838,-1.0,330.75,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,-1.0,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,1,Busted Fingerz,139.0,-1.0,230779.10901001113,2697.0
3491,Ponte Pilas,395.4468054149948,https://instagram.com/ichbinsliser,https://open.spotify.com/artist/0NnzZzkMDO3cliiJugNoFl,1377.0,41.0,-1.0,17100.0,74.47189062793981,0.0,177.6875,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,23,Liser,33.0,,230779.10901001113,2697.0
3492,Ponte Pilas,395.4468054149948,https://instagram.com/_timtaste/,https://open.spotify.com/artist/1uXPBtacqfqOZ0mRI97M5e,2939.0,202.0,-1.0,17800.0,18.471953199849537,0.0,42.4054054054054,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,23,TiM TASTE,14.0,,230779.10901001113,2697.0
3493,Ponte Pilas,395.4468054149948,https://instagram.com/legzdinae,https://open.spotify.com/artist/0oehZWYTU3DazM5gV7i6Op,1532.0,38.0,-1.0,174900.0,12.471992278900464,0.0,60.8,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,35,Eliza Legzdina,40.0,,230779.10901001113,2697.0
3494,Ponte Pilas,395.4468054149948,https://instagram.com/elifmusique,https://open.spotify.com/artist/1yatuhSYBeceXdDRg67hrm,1516.0,63.0,-1.0,19300.0,165.47203552087964,0.0,245.0,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,20,Elif (TR),24.0,,230779.10901001113,2697.0
3495,Ponte Pilas,395.4468054149948,No Instagram,https://open.spotify.com/artist/6PTy8QkZxHr7Thp8SPYE71,8128.0,89.0,-1.0,57700.0,25.47207291886574,-1.0,302.28205128205127,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,-1.0,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,27,Mathew Jonson,91.0,-1.0,230779.10901001113,2697.0
3496,Ponte Pilas,395.4468054149948,No Instagram,https://open.spotify.com/artist/4wXpbtNWJoFKDrNdpn3GUe,1481.0,16.0,-1.0,1800.0,144.47208541496528,-1.0,445.6666666666667,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,-1.0,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,8,Oska Wald,92.0,-1.0,230779.10901001113,2697.0
3497,Ponte Pilas,395.4468054149948,https://instagram.com/brain_damage_dub,https://open.spotify.com/artist/48wMnqPDAPvl1D1jZ940N8,6974.0,217.0,-1.0,318500.0,74.4721122520023,0.0,908.125,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,39,Brain Damage,32.0,,230779.10901001113,2697.0
3498,Ponte Pilas,395.4468054149948,https://instagram.com/bigbirdkuti,https://open.spotify.com/artist/1GQur7dDvAWhKT9u9YwBJZ,5580.0,76.0,-1.0,598700.0,61.472182049826394,0.0,665.8421052631579,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,48,Seun Kuti,73.0,,230779.10901001113,2697.0
3499,Ponte Pilas,395.4468054149948,https://instagram.com/deryayildirim_grupsimsek/,https://open.spotify.com/artist/2Y0SH69uxHrHrjiZCuTSaT,2426.0,45.0,-1.0,79100.0,270.4722185716551,0.0,291.0,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,32,Derya Yıldırım &amp; Grup Şimşek,53.0,,230779.10901001113,2697.0
3500,Ponte Pilas,395.4468054149948,https://instagram.com/iorie/,https://open.spotify.com/artist/1ruewEJphCPPAOSjowo9AH,4432.0,109.0,-1.0,219100.0,25.472274505578703,0.0,169.94444444444446,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,39,Iorie,40.0,,230779.10901001113,2697.0
3501,Ponte Pilas,395.4468054149948,https://instagram.com/bliznochi/,https://open.spotify.com/artist/519nMF9DAHOrB40ESIUVnd,1510.0,69.0,-1.0,2500.0,71.47232319221064,0.0,108.61538461538461,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,8,Bliz Nochi,21.0,,230779.10901001113,2697.0
3502,Ponte Pilas,395.4468054149948,https://instagram.com/oliciamusic,https://open.spotify.com/artist/5faEydMdOuKandDx40Cm1U,1853.0,30.0,-1.0,1200.0,11.47236229244213,0.0,250.7,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,6,Olicía,61.0,,230779.10901001113,2697.0
3503,Ponte Pilas,395.4468054149948,https://instagram.com/da.iguana/,https://open.spotify.com/artist/3AV95VmpdGWvNzoHURs9KQ,1824.0,69.0,-1.0,27400.0,33.472403490428235,0.0,374.2352941176471,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,24,Da Iguana,26.0,,230779.10901001113,2697.0
3504,Ponte Pilas,395.4468054149948,https://instagram.com/intaktogene,https://open.spotify.com/artist/4Xb3F7RouTER6Dckc2PCG0,1362.0,47.0,-1.0,26700.0,102.47244776692129,0.0,129.3846153846154,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,21,Intaktogene,28.0,,230779.10901001113,2697.0
3505,Ponte Pilas,395.4468054149948,No Instagram,https://open.spotify.com/artist/1GN1ifXtMB2ckfsSmbxNlq,1635.0,26.0,-1.0,2400.0,11.472473213564815,-1.0,232.0,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,-1.0,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,10,Sarah Wild,62.0,-1.0,230779.10901001113,2697.0
3506,Ponte Pilas,395.4468054149948,https://instagram.com/camea,https://open.spotify.com/artist/0MnbWZjm9z5LJewMuB7s5X,6514.0,71.0,-1.0,4500.0,39.47250392207176,0.0,333.8695652173913,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,11,Camea,91.0,,230779.10901001113,2697.0
3507,Ponte Pilas,395.4468054149948,No Instagram,https://open.spotify.com/artist/38WRvRXIOeefhY4vRxEGrr,5698.0,21.0,-1.0,28800.0,440.47252911339115,-1.0,5258.0,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,-1.0,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,23,Super Mama Djombo,271.0,-1.0,230779.10901001113,2697.0
3508,Ponte Pilas,395.4468054149948,https://instagram.com/ouri.riou,https://open.spotify.com/artist/41gxyJbzbAaChEyrZ9j3rv,2265.0,66.0,-1.0,229500.0,75.4725630902662,0.0,321.89473684210526,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,37,Ouri,34.0,,230779.10901001113,2697.0
3509,Ponte Pilas,395.4468054149948,https://instagram.com/schrottistarorchester,https://open.spotify.com/artist/5o4oqeCzjC8l6PpYuQQX7x,445.0,14.0,-1.0,169.0,410.47260060791666,0.0,11.666666666666666,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,1,SCHROTTI STAR ORCHESTER,31.0,,230779.10901001113,2697.0
3510,Ponte Pilas,395.4468054149948,https://instagram.com/kon.faber,https://open.spotify.com/artist/63RvOgWyeaaDm7oDtUq17q,1296.0,36.0,-1.0,13400.0,123.4726440892361,0.0,117.3,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,19,Kon Faber,36.0,,230779.10901001113,2697.0
3511,Ponte Pilas,395.4468054149948,No Instagram,https://open.spotify.com/artist/0BULbf4RBWMOCgshBmZCgJ,3802.0,73.0,-1.0,2300.0,677.4727040347569,-1.0,142.04545454545453,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,-1.0,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,6,ANËK,52.0,-1.0,230779.10901001113,2697.0
3512,Ponte Pilas,395.4468054149948,https://instagram.com/ame_innervisions,https://open.spotify.com/artist/5muFO8VqYRCRW13EkvX564,6897.0,88.0,-1.0,372700.0,424.4727459881481,0.0,813.5217391304348,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,44,Âme,78.0,,230779.10901001113,2697.0
3513,Ponte Pilas,395.4468054149948,No Instagram,https://open.spotify.com/artist/0wMWGhEStvVcytJ81ei6BV,4064.0,35.0,-1.0,5700.0,270.4727806684028,-1.0,2516.0,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,-1.0,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,18,Todeskommando Atomsturm,116.0,-1.0,230779.10901001113,2697.0
3514,Ponte Pilas,395.4468054149948,https://instagram.com/templetears,https://open.spotify.com/artist/60Gd19RSg8kMUxRwfKRArM,1111.0,30.0,-1.0,13400.0,18.472805638761574,0.0,137.0,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,19,Temple Tears,37.0,,230779.10901001113,2697.0
3515,Ponte Pilas,395.4468054149948,https://instagram.com/maayan.nidam.music,https://open.spotify.com/artist/6RgNknO2rRfZZzliaq3lxR,4885.0,24.0,-1.0,2000.0,195.47284555525462,0.0,1715.4,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,8,Maayan Nidam,203.0,,230779.10901001113,2697.0
3516,Ponte Pilas,395.4468054149948,https://instagram.com/mittekill,https://open.spotify.com/artist/5CVPscdysPopdFMBVpCRQE,5884.0,118.0,-1.0,16500.0,235.4728876709375,0.0,721.4375,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,19,Mittekill,49.0,,230779.10901001113,2697.0
3517,Ponte Pilas,395.4468054149948,https://instagram.com/ashinoa_/,https://open.spotify.com/artist/6MYxH9QVTrdHsntoYybG7H,1554.0,25.0,-1.0,1500.0,74.47293012343751,0.0,381.4,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,7,Ashinoa,62.0,,230779.10901001113,2697.0
3518,Ponte Pilas,395.4468054149948,https://instagram.com/future___bae/,https://open.spotify.com/artist/0UYSigAjotRo84aypVTw0Q,981.0,53.0,-1.0,184400.0,88.47297387925926,0.0,38.82608695652174,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,39,futurebae,18.0,,230779.10901001113,2697.0
3519,Ponte Pilas,395.4468054149948,No Instagram,https://open.spotify.com/artist/0HH2REYFElo5bWRjxXmEn6,1170.0,8.0,-1.0,318.0,809.4729958159375,-1.0,361.0,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,-1.0,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,2,Surreal (DE),146.0,-1.0,230779.10901001113,2697.0
3520,Ponte Pilas,395.4468054149948,https://instagram.com/mariadieruhelive,https://open.spotify.com/artist/2h7LIGXwIr6m1tZ27JHgxQ,1828.0,86.0,-1.0,184500.0,19.47302732357639,0.0,46.57142857142857,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,35,MARIA Die RUHE,21.0,,230779.10901001113,2697.0
3521,Ponte Pilas,395.4468054149948,https://instagram.com/komfortrauschen/,https://open.spotify.com/artist/6LGTJS9Ct8SmOznEuTr0NE,2958.0,66.0,-1.0,8000.0,33.47306913701389,0.0,133.2,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,15,Komfortrauschen,44.0,,230779.10901001113,2697.0
3522,Ponte Pilas,395.4468054149948,https://instagram.com/muffpotterofficial,https://open.spotify.com/artist/672ZRYLQfxfnNWoWcmtmZC,9853.0,132.0,-1.0,31800.0,109.4731065439699,0.0,1818.5,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,29,Muff Potter,74.0,,230779.10901001113,2697.0
3523,Ponte Pilas,395.4468054149948,No Instagram,https://open.spotify.com/artist/7JkG9VdDyNeVcD9W5b3HB7,5866.0,148.0,-1.0,17200.0,15.473157073726853,-1.0,641.5555555555555,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,-1.0,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,22,Electrypnose,39.0,-1.0,230779.10901001113,2697.0
3524,Ponte Pilas,395.4468054149948,https://instagram.com/steve_bug,https://open.spotify.com/artist/4SoC2HfA0nGk3xCJ3hRG3J,10721.0,430.0,-1.0,76100.0,11.473236958101852,0.0,272.72477064220186,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,28,Steve Bug,24.0,,230779.10901001113,2697.0
3525,Ponte Pilas,395.4468054149948,https://instagram.com/briastories,https://open.spotify.com/artist/7DptiVJ6O0EhbpYdb3oVVI,774.0,13.0,-1.0,9500.0,39.473271565694446,0.0,122.5,"1-3 tracks per artist. Full lineup, last update. See more at https:&#x2F;&#x2F;lineup.pizza&#x2F;fusion",724,,238.71428571428572,https://open.spotify.com/playlist/634v1LYHjMwV6IqSUBT32V,16,Bria,59.0,,230779.10901001113,2697.0
